t_s,v_volt,is_amp,i_amp,q_coulomb,soc_percent,v_model_volt,residual_volt,power_watt
247,4.00791014949,0.339208985051,0.74,182.78,93.1388888889,4.00791014949,9.7699626167e-15,2.96585351063
248,4.00754885052,0.339245114948,0.74,183.52,93.1111111111,4.00754885052,3.19744231092e-14,2.96558614939
249,4.00718875837,0.339281124163,0.74,184.26,93.0833333333,4.00718875837,1.06581410364e-14,2.9653196812
250,4.00682986394,0.339317013606,0.74,185,93.0555555556,4.00682986394,5.3290705182e-15,2.96505409932
251,4.00647215818,0.339352784182,0.74,185.74,93.0277777778,4.00647215818,-8.881784197e-16,2.96478939705
252,4.00611563213,0.339388436787,0.74,186.48,93,4.00611563213,-1.06581410364e-14,2.96452556777
253,4.00576027687,0.339423972313,0.74,187.22,92.9722222222,4.00576027687,5.3290705182e-15,2.96426260488
254,4.00540608358,0.339459391642,0.74,187.96,92.9444444444,4.00540608358,2.48689957516e-14,2.96400050185
255,4.00505304348,0.339494695652,0.74,188.7,92.9166666667,4.00505304348,3.73034936274e-14,2.96373925218
256,4.00470114788,0.339529885212,0.74,189.44,92.8888888889,4.00470114788,2.39808173319e-14,2.96347884943
257,4.00435038813,0.339564961187,0.74,190.18,92.8611111111,4.00435038813,-7.1054273576e-15,2.96321928721
258,4.00400075566,0.339599924434,0.74,190.92,92.8333333333,4.00400075566,3.5527136788e-15,2.96296055919
259,4.00365224196,0.339634775804,0.74,191.66,92.8055555556,4.00365224196,-2.04281036531e-14,2.96270265905
260,4.0033048386,0.33966951614,0.74,192.4,92.7777777778,4.0033048386,-7.1054273576e-15,2.96244558056
261,4.00295853718,0.339704146282,0.74,193.14,92.75,4.00295853718,3.19744231092e-14,2.96218931751
262,4.0026133294,0.33973866706,0.74,193.88,92.7222222222,4.0026133294,6.2172489379e-15,2.96193386375
263,4.00226920699,0.339773079301,0.74,194.62,92.6944444444,4.00226920699,3.46389583683e-14,2.96167921318
264,4.00192616178,0.339807383822,0.74,195.36,92.6666666667,4.00192616178,3.01980662698e-14,2.96142535972
265,4.00158418562,0.339841581438,0.74,196.1,92.6388888889,4.00158418562,2.22044604925e-14,2.96117229736
266,4.00124327046,0.339875672954,0.74,196.84,92.6111111111,4.00124327046,8.881784197e-15,2.96092002014
267,4.00090340828,0.339909659172,0.74,197.58,92.5833333333,4.00090340828,2.6645352591e-14,2.96066852212
268,4.00056459113,0.339943540887,0.74,198.32,92.5555555556,4.00056459113,3.73034936274e-14,2.96041779744
269,4.00022681113,0.339977318887,0.74,199.06,92.5277777778,4.00022681113,9.7699626167e-15,2.96016784024
270,3.99989006046,0.340010993954,0.74,199.8,92.5,3.99989006046,3.5527136788e-14,2.95991864474
271,3.99955433133,0.340044566867,0.74,200.54,92.4722222222,3.99955433133,2.30926389122e-14,2.95967020519
272,3.99921961605,0.340078038395,0.74,201.28,92.4444444444,3.99921961605,1.55431223448e-14,2.95942251588
273,3.99888590696,0.340111409304,0.74,202.02,92.4166666667,3.99888590696,9.7699626167e-15,2.95917557115
274,3.99855319647,0.340144680353,0.74,202.76,92.3888888889,3.99855319647,2.53130849615e-14,2.95892936539
275,3.99822147704,0.340177852296,0.74,203.5,92.3611111111,3.99822147704,3.77475828373e-14,2.95868389301
276,3.99789074119,0.340210925881,0.74,204.24,92.3333333333,3.99789074119,1.7763568394e-15,2.95843914848
277,3.9975609815,0.34024390185,0.74,204.98,92.3055555556,3.9975609815,1.99840144433e-14,2.95819512631
278,3.9972321906,0.34027678094,0.74,205.72,92.2777777778,3.9972321906,-1.33226762955e-15,2.95795182105
279,3.99690436118,0.340309563882,0.74,206.46,92.25,3.99690436118,2.53130849615e-14,2.95770922728
280,3.99657748599,0.340342251401,0.74,207.2,92.2222222222,3.99657748599,3.10862446895e-14,2.95746733963
281,3.99625155781,0.340374844219,0.74,207.94,92.1944444444,3.99625155781,2.84217094304e-14,2.95722615278
282,3.99592656951,0.340407343049,0.74,208.68,92.1666666667,3.99592656951,3.95239396767e-14,2.95698566144
283,3.99560251399,0.340439748601,0.74,209.42,92.1388888889,3.99560251399,5.55111512313e-14,2.95674586035
284,3.99527938421,0.340472061579,0.74,210.16,92.1111111111,3.99527938421,2.70894418009e-14,2.95650674431
285,3.99495717318,0.340504282682,0.74,210.9,92.0833333333,3.99495717318,2.88657986403e-14,2.95626830815
286,3.99463587397,0.340536412603,0.74,211.64,92.0555555556,3.99463587397,2.93098878501e-14,2.95603054674
287,3.99431547971,0.340568452029,0.74,212.38,92.0277777778,3.99431547971,3.10862446895e-14,2.95579345498
288,3.99399598355,0.340600401645,0.74,213.12,92,3.99399598355,2.0872192863e-14,2.95555702783
289,3.99367737872,0.340632262128,0.74,213.86,91.9722222222,3.99367737872,5.59552404411e-14,2.95532126025
290,3.9933596585,0.34066403415,0.74,214.6,91.9444444444,3.9933596585,5.01820807131e-14,2.95508614729
291,3.9930428162,0.34069571838,0.74,215.34,91.9166666667,3.9930428162,3.64153152077e-14,2.95485168399
292,3.9927268452,0.34072731548,0.74,216.08,91.8888888889,3.9927268452,1.7763568394e-14,2.95461786545
293,3.99241173894,0.340758826106,0.74,216.82,91.8611111111,3.99241173894,3.50830475782e-14,2.95438468681
294,3.99209749087,0.340790250913,0.74,217.56,91.8333333333,3.99209749087,4.84057238737e-14,2.95415214324
295,3.99178409452,0.340821590548,0.74,218.3,91.8055555556,3.99178409452,1.82076576039e-14,2.95392022994
296,3.99147154347,0.340852845653,0.74,219.04,91.7777777778,3.99147154347,4.4408920985e-14,2.95368894217
297,3.99115983133,0.340884016867,0.74,219.78,91.75,3.99115983133,2.39808173319e-14,2.95345827518
298,3.99084895178,0.340915104822,0.74,220.52,91.7222222222,3.99084895178,2.6645352591e-14,2.95322822431
299,3.99053889852,0.340946110148,0.74,221.26,91.6944444444,3.99053889852,4.35207425653e-14,2.95299878491
300,3.99022966533,0.340977033467,0.74,222,91.6666666667,3.99022966533,5.3290705182e-14,2.95276995235
301,3.98992124602,0.341007875398,0.74,222.74,91.6388888889,3.98992124602,6.17284001692e-14,2.95254172205
302,3.98961363443,0.341038636557,0.74,223.48,91.6111111111,3.98961363443,6.03961325396e-14,2.95231408948
303,3.98930682449,0.341069317551,0.74,224.22,91.5833333333,3.98930682449,4.21884749358e-14,2.95208705012
304,3.98900081013,0.341099918987,0.74,224.96,91.5555555556,3.98900081013,4.92939022934e-14,2.95186059949
305,3.98869558535,0.341130441465,0.74,225.7,91.5277777778,3.98869558535,5.55111512313e-14,2.95163473316
306,3.98839114419,0.341160885581,0.74,226.44,91.5,3.98839114419,4.39648317752e-14,2.9514094467
307,3.98808748075,0.341191251925,0.74,227.18,91.4722222222,3.98808748075,4.04121180964e-14,2.95118473575
308,3.98778458914,0.341221541086,0.74,227.92,91.4444444444,3.98778458914,5.15143483426e-14,2.95096059596
309,3.98748246354,0.341251753646,0.74,228.66,91.4166666667,3.98748246354,4.52970994047e-14,2.95073702302
310,3.98718109818,0.341281890182,0.74,229.4,91.3888888889,3.98718109818,4.08562073062e-14,2.95051401265
311,3.98688048731,0.341311951269,0.74,230.14,91.3611111111,3.98688048731,6.30606677987e-14,2.95029156061
312,3.98658062525,0.341341937475,0.74,230.88,91.3333333333,3.98658062525,3.68594044176e-14,2.95006966268
313,3.98628150633,0.341371849367,0.74,231.62,91.3055555556,3.98628150633,6.12843109593e-14,2.94984831469
314,3.98598312496,0.341401687504,0.74,232.36,91.2777777778,3.98598312496,5.41788836017e-14,2.94962751247
315,3.98568547556,0.341431452444,0.74,233.1,91.25,3.98568547556,5.68434188608e-14,2.94940725191
316,3.98538855261,0.341461144739,0.74,233.84,91.2222222222,3.98538855261,5.50670620214e-14,2.94918752893
317,3.98509235062,0.341490764938,0.74,234.58,91.1944444444,3.98509235062,3.50830475782e-14,2.94896833946
318,3.98479686417,0.341520313583,0.74,235.32,91.1666666667,3.98479686417,6.12843109593e-14,2.94874967948
319,3.98450208784,0.341549791216,0.74,236.06,91.1388888889,3.98450208784,5.55111512313e-14,2.948531545
320,3.98420801627,0.341579198373,0.74,236.8,91.1111111111,3.98420801627,4.97379915032e-14,2.94831393204
321,3.98391464416,0.341608535584,0.74,237.54,91.0833333333,3.98391464416,5.3290705182e-14,2.94809683668
322,3.98362196621,0.341637803379,0.74,238.28,91.0555555556,3.98362196621,5.77315972805e-14,2.947880255
323,3.98332997719,0.341667002281,0.74,239.02,91.0277777778,3.98332997719,4.7517545454e-14,2.94766418312
324,3.98303867191,0.341696132809,0.74,239.76,91,3.98303867191,7.06101843662e-14,2.94744861721
325,3.98274804519,0.341725195481,0.74,240.5,90.9722222222,3.98274804519,7.59392548844e-14,2.94723355344
326,3.98245809192,0.341754190808,0.74,241.24,90.9444444444,3.98245809192,2.44249065418e-14,2.94701898802
327,3.98216880702,0.341783119298,0.74,241.98,90.9166666667,3.98216880702,6.97220059465e-14,2.9468049172
328,3.98188018545,0.341811981455,0.74,242.72,90.8888888889,3.98188018545,7.23865412056e-14,2.94659133723
329,3.98159222218,0.341840777782,0.74,243.46,90.8611111111,3.98159222218,4.7517545454e-14,2.94637824442
330,3.98130491227,0.341869508773,0.74,244.2,90.8333333333,3.98130491227,7.86037901435e-14,2.94616563508
331,3.98101825077,0.341898174923,0.74,244.94,90.8055555556,3.98101825077,5.59552404411e-14,2.94595350557
332,3.9807322328,0.34192677672,0.74,245.68,90.7777777778,3.9807322328,5.46229728116e-14,2.94574185227
333,3.98044685349,0.341955314651,0.74,246.42,90.75,3.98044685349,4.61852778244e-14,2.94553067158
334,3.98016210803,0.341983789197,0.74,247.16,90.7222222222,3.98016210803,7.90478793533e-14,2.94531995994
335,3.97987799163,0.342012200837,0.74,247.9,90.6944444444,3.97987799163,5.81756864904e-14,2.9451097138
336,3.97959449954,0.342040550046,0.74,248.64,90.6666666667,3.97959449954,6.66133814775e-14,2.94489992966
337,3.97931162706,0.342068837294,0.74,249.38,90.6388888889,3.97931162706,6.43929354283e-14,2.94469060402
338,3.9790293695,0.34209706305,0.74,250.12,90.6111111111,3.9790293695,7.4162898045e-14,2.94448173343
339,3.97874772224,0.342125227776,0.74,250.86,90.5833333333,3.97874772224,2.44249065418e-14,2.94427331445
340,3.97846668065,0.342153331935,0.74,251.6,90.5555555556,3.97846668065,8.26005930321e-14,2.94406534368
341,3.97818624017,0.342181375983,0.74,252.34,90.5277777778,3.97818624017,4.79616346638e-14,2.94385781772
342,3.97790639626,0.342209360374,0.74,253.08,90.5,3.97790639626,5.55111512313e-14,2.94365073323
343,3.97762714442,0.342237285558,0.74,253.82,90.4722222222,3.97762714442,6.03961325396e-14,2.94344408687
344,3.97734848018,0.342265151982,0.74,254.56,90.4444444444,3.97734848018,6.17284001692e-14,2.94323787533
345,3.97707039911,0.342292960089,0.74,255.3,90.4166666667,3.97707039911,4.84057238737e-14,2.94303209534
346,3.97679289681,0.342320710319,0.74,256.04,90.3888888889,3.97679289681,7.9936057773e-14,2.94282674364
347,3.9765159689,0.34234840311,0.74,256.78,90.3611111111,3.9765159689,3.95239396767e-14,2.94262181698
348,3.97623961105,0.342376038895,0.74,257.52,90.3333333333,3.97623961105,6.12843109593e-14,2.94241731218
349,3.97596381897,0.342403618103,0.74,258.26,90.3055555556,3.97596381897,5.77315972805e-14,2.94221322603
350,3.97568858837,0.342431141163,0.74,259,90.2777777778,3.97568858837,6.5281113848e-14,2.94200955539
351,3.97541391503,0.342458608497,0.74,259.74,90.25,3.97541391503,3.24185123191e-14,2.94180629712
352,3.97513979473,0.342486020527,0.74,260.48,90.2222222222,3.97513979473,5.55111512313e-14,2.9416034481
353,3.97486622331,0.342513377669,0.74,261.22,90.1944444444,3.97486622331,8.43769498715e-14,2.94140100525
354,3.97459319661,0.342540680339,0.74,261.96,90.1666666667,3.97459319661,4.84057238737e-14,2.94119896549
355,3.97432071054,0.342567928946,0.74,262.7,90.1388888889,3.97432071054,7.63833440942e-14,2.9409973258
356,3.974048761,0.3425951239,0.74,263.44,90.1111111111,3.974048761,8.881784197e-14,2.94079608314
357,3.97377734396,0.342622265604,0.74,264.18,90.0833333333,3.97377734396,7.63833440942e-14,2.94059523453
358,3.97350645538,0.342649354462,0.74,264.92,90.0555555556,3.97350645538,6.39488462184e-14,2.94039477698
359,3.97323609129,0.342676390871,0.74,265.66,90.0277777778,3.97323609129,5.41788836017e-14,2.94019470756
360,3.97296624773,0.342703375227,0.74,266.4,90,3.97296624773,7.94919685632e-14,2.93999502332
361,3.97269692075,0.342730307925,0.74,267.14,89.9722222222,3.97269692075,3.37507799486e-14,2.93979572136
362,3.97242810648,0.342757189352,0.74,267.88,89.9444444444,3.97242810648,7.06101843662e-14,2.93959679879
363,3.97215980103,0.342784019897,0.74,268.62,89.9166666667,3.97215980103,4.13002965161e-14,2.93939825276
364,3.97189200057,0.342810799943,0.74,269.36,89.8888888889,3.97189200057,6.43929354283e-14,2.93920008042
365,3.97162470129,0.342837529871,0.74,270.1,89.8611111111,3.97162470129,8.17124146124e-14,2.93900227895
366,3.9713578994,0.34286421006,0.74,270.84,89.8333333333,3.9713578994,9.23705556488e-14,2.93880484556
367,3.97109159115,0.342890840885,0.74,271.58,89.8055555556,3.97109159115,7.77156117238e-14,2.93860777745
368,3.97082577281,0.342917422719,0.74,272.32,89.7777777778,3.97082577281,7.23865412056e-14,2.93841107188
369,3.97056044069,0.342943955931,0.74,273.06,89.75,3.97056044069,5.99520433298e-14,2.93821472611
370,3.97029559112,0.342970440888,0.74,273.8,89.7222222222,3.97029559112,7.81597009336e-14,2.93801873743
371,3.97003122046,0.342996877954,0.74,274.54,89.6944444444,3.97003122046,3.24185123191e-14,2.93782310314
372,3.96976732508,0.343023267492,0.74,275.28,89.6666666667,3.96976732508,8.74855743405e-14,2.93762782056
373,3.96950390141,0.343049609859,0.74,276.02,89.6388888889,3.96950390141,5.90638649101e-14,2.93743288704
374,3.96924094588,0.343075905412,0.74,276.76,89.6111111111,3.96924094588,6.26165785889e-14,2.93723829995
375,3.96897845496,0.343102154504,0.74,277.5,89.5833333333,3.96897845496,7.9936057773e-14,2.93704405667
376,3.96871642515,0.343128357485,0.74,278.24,89.5555555556,3.96871642515,7.1054273576e-14,2.93685015461
377,3.96845485296,0.343154514704,0.74,278.98,89.5277777778,3.96845485296,8.3044682242e-14,2.93665659119
378,3.96819373495,0.343180626505,0.74,279.72,89.5,3.96819373495,8.26005930321e-14,2.93646336386
379,3.96793306767,0.343206693233,0.74,280.46,89.4722222222,3.96793306767,6.48370246381e-14,2.93627047008
380,3.96767284774,0.343232715226,0.74,281.2,89.4444444444,3.96767284774,6.17284001692e-14,2.93607790732
381,3.96741307177,0.343258692823,0.74,281.94,89.4166666667,3.96741307177,8.39328606617e-14,2.93588567311
382,3.96715373641,0.343284626359,0.74,282.68,89.3888888889,3.96715373641,7.23865412056e-14,2.93569376494
383,3.96689483835,0.343310516165,0.74,283.42,89.3611111111,3.96689483835,7.4162898045e-14,2.93550218038
384,3.96663637427,0.343336362573,0.74,284.16,89.3333333333,3.96663637427,1.07469588784e-13,2.93531091696
385,3.9663783409,0.34336216591,0.74,284.9,89.3055555556,3.9663783409,8.881784197e-14,2.93511997227
386,3.966120735,0.3433879265,0.74,285.64,89.2777777778,3.966120735,6.75015598972e-14,2.9349293439
387,3.96586355333,0.343413644667,0.74,286.38,89.25,3.96586355333,1.00364161426e-13,2.93473902947
388,3.9656067927,0.34343932073,0.74,287.12,89.2222222222,3.9656067927,6.17284001692e-14,2.9345490266
389,3.96535044993,0.343464955007,0.74,287.86,89.1944444444,3.96535044993,8.97060203897e-14,2.93435933295
390,3.96509452186,0.343490547814,0.74,288.6,89.1666666667,3.96509452186,8.70414851306e-14,2.93416994617
391,3.96483900536,0.343516099464,0.74,289.34,89.1388888889,3.96483900536,5.55111512313e-14,2.93398086397
392,3.96458389733,0.343541610267,0.74,290.08,89.1111111111,3.96458389733,5.41788836017e-14,2.93379208402
393,3.96432919468,0.343567080532,0.74,290.82,89.0833333333,3.96432919468,5.41788836017e-14,2.93360360407
394,3.96407489436,0.343592510564,0.74,291.56,89.0555555556,3.96407489436,9.81437153769e-14,2.93341542183
395,3.96382099333,0.343617900667,0.74,292.3,89.0277777778,3.96382099333,7.23865412056e-14,2.93322753507
396,3.96356748858,0.343643251142,0.74,293.04,89,3.96356748858,6.88338275268e-14,2.93303994155
397,3.9633143771,0.34366856229,0.74,293.78,88.9722222222,3.9633143771,7.28306304154e-14,2.93285263906
398,3.96306165595,0.343693834405,0.74,294.52,88.9444444444,3.96306165595,1.00808250636e-13,2.9326656254
399,3.96280932216,0.343719067784,0.74,295.26,88.9166666667,3.96280932216,6.35047570086e-14,2.9324788984
400,3.96255737282,0.343744262718,0.74,296,88.8888888889,3.96255737282,1.01696429056e-13,2.93229245589
401,3.96230580503,0.343769419497,0.74,296.74,88.8611111111,3.96230580503,5.55111512313e-14,2.93210629572
402,3.9620546159,0.34379453841,0.74,297.48,88.8333333333,3.9620546159,8.92619311799e-14,2.93192041577
403,3.96180380258,0.343819619742,0.74,298.22,88.8055555556,3.96180380258,7.37188088351e-14,2.93173481391
404,3.96155336224,0.343844663776,0.74,298.96,88.7777777778,3.96155336224,1.03028696685e-13,2.93154948805
405,3.96130329204,0.343869670796,0.74,299.7,88.75,3.96130329204,7.63833440942e-14,2.93136443611
406,3.96105358922,0.343894641078,0.74,300.44,88.7222222222,3.96105358922,1.06137321154e-13,2.93117965602
407,3.96080425098,0.343919574902,0.74,301.18,88.6944444444,3.96080425098,7.1054273576e-14,2.93099514573
408,3.96055527458,0.343944472542,0.74,301.92,88.6666666667,3.96055527458,8.43769498715e-14,2.93081090319
409,3.96030665729,0.343969334271,0.74,302.66,88.6388888889,3.96030665729,7.77156117238e-14,2.9306269264
410,3.9600583964,0.34399416036,0.74,303.4,88.6111111111,3.9600583964,7.59392548844e-14,2.93044321334
411,3.95981048922,0.344018951078,0.74,304.14,88.5833333333,3.95981048922,8.97060203897e-14,2.93025976202
412,3.95956293307,0.344043706693,0.74,304.88,88.5555555556,3.95956293307,8.52651282912e-14,2.93007657047
413,3.95931572532,0.344068427468,0.74,305.62,88.5277777778,3.95931572532,7.68274333041e-14,2.92989363674
414,3.95906886332,0.344093113668,0.74,306.36,88.5,3.95906886332,9.72555369572e-14,2.92971095886
415,3.95882234448,0.344117765552,0.74,307.1,88.4722222222,3.95882234448,6.75015598972e-14,2.92952853491
416,3.9585761662,0.34414238338,0.74,307.84,88.4444444444,3.9585761662,7.9936057773e-14,2.92934636298
417,3.9583303259,0.34416696741,0.74,308.58,88.4166666667,3.9583303259,7.50510764647e-14,2.92916444117
418,3.95808482105,0.344191517895,0.74,309.32,88.3888888889,3.95808482105,6.43929354283e-14,2.92898276758
419,3.9578396491,0.34421603509,0.74,310.06,88.3611111111,3.9578396491,9.90318937966e-14,2.92880134034
420,3.95759480755,0.344240519245,0.74,310.8,88.3333333333,3.95759480755,6.61692922677e-14,2.92862015759
421,3.9573502939,0.34426497061,0.74,311.54,88.3055555556,3.9573502939,8.39328606617e-14,2.92843921749
422,3.95710610568,0.344289389432,0.74,312.28,88.2777777778,3.95710610568,1.05693231944e-13,2.9282585182
423,3.95686224043,0.344313775957,0.74,313.02,88.25,3.95686224043,8.92619311799e-14,2.92807805792
424,3.95661869571,0.344338130429,0.74,313.76,88.2222222222,3.95661869571,7.90478793533e-14,2.92789783483
425,3.95637546911,0.344362453089,0.74,314.5,88.1944444444,3.95637546911,1.03472785895e-13,2.92771784714
426,3.95613255822,0.344386744178,0.74,315.24,88.1666666667,3.95613255822,8.34887714518e-14,2.92753809308
427,3.95588996067,0.344411003933,0.74,315.98,88.1388888889,3.95588996067,1.00364161426e-13,2.92735857089
428,3.95564767407,0.344435232593,0.74,316.72,88.1111111111,3.95564767407,1.11466391672e-13,2.92717927881
429,3.9554056961,0.34445943039,0.74,317.46,88.0833333333,3.9554056961,1.02140518266e-13,2.92700021512
430,3.95516402442,0.344483597558,0.74,318.2,88.0555555556,3.95516402442,6.12843109593e-14,2.92682137807
431,3.95492265672,0.344507734328,0.74,318.94,88.0277777778,3.95492265672,5.19584375525e-14,2.92664276597
432,3.9546815907,0.34453184093,0.74,319.68,88,3.9546815907,7.28306304154e-14,2.92646437711
433,3.95444082408,0.344555917592,0.74,320.42,87.9722222222,3.95444082408,7.23865412056e-14,2.92628620982
434,3.95420035462,0.344579964538,0.74,321.16,87.9444444444,3.95420035462,7.28306304154e-14,2.92610826242
435,3.95396018006,0.344603981994,0.74,321.9,87.9166666667,3.95396018006,6.88338275268e-14,2.92593053324
