t_s,v_measured_V,is_A,i_A,q_C,v_fitted_V,residual_V
61,4.11088610248231,0.328911389751769,0.74,45.14,4.11088610248229,-1.77635683940025e-14
62,4.11003034079823,0.328996965920177,0.74,45.88,4.11003034079823,8.88178419700125e-16
63,4.10917951771282,0.329082048228718,0.74,46.62,4.10917951771281,-7.99360577730113e-15
64,4.10833359595378,0.329166640404622,0.74,47.36,4.10833359595376,-2.04281036531029e-14
65,4.10749253853012,0.329250746146988,0.74,48.1,4.10749253853012,-7.105427357601e-15
66,4.10665630873007,0.329334369126993,0.74,48.84,4.10665630873009,2.04281036531029e-14
67,4.10582487011897,0.329417512988103,0.74,49.58,4.10582487011895,-1.24344978758018e-14
68,4.10499818653693,0.329500181346307,0.74,50.32,4.10499818653697,3.5527136788005e-14
69,4.10417622209727,0.329582377790273,0.74,51.06,4.10417622209729,2.39808173319034e-14
70,4.10335894118393,0.329664105881607,0.74,51.8,4.10335894118392,-7.99360577730113e-15
71,4.10254630844966,0.329745369155034,0.74,52.54,4.10254630844966,-1.77635683940025e-15
72,4.10173828881406,0.329826171118594,0.74,53.28,4.10173828881407,1.33226762955019e-14
73,4.1009348474615,0.32990651525385,0.74,54.02,4.10093484746149,-7.99360577730113e-15
74,4.10013594983903,0.329986405016097,0.74,54.76,4.100135949839,-2.39808173319034e-14
75,4.09934156165446,0.330065843834554,0.74,55.5,4.09934156165446,8.88178419700125e-15
76,4.09855164887452,0.330144835112548,0.74,56.24,4.09855164887454,2.30926389122033e-14
77,4.09776617772278,0.330223382227722,0.74,56.98,4.09776617772276,-1.59872115546023e-14
78,4.09698511467752,0.330301488532248,0.74,57.72,4.09698511467755,2.93098878501041e-14
79,4.09620842647035,0.330379157352965,0.74,58.46,4.09620842647035,-2.66453525910038e-15
80,4.09543608008369,0.330456391991631,0.74,59.2,4.09543608008367,-1.77635683940025e-14
81,4.09466804274919,0.330533195725081,0.74,59.94,4.0946680427492,1.15463194561016e-14
82,4.09390428194598,0.330609571805402,0.74,60.68,4.09390428194596,-2.22044604925031e-14
83,4.09314476539839,0.330685523460161,0.74,61.42,4.09314476539839,-7.105427357601e-15
84,4.0923894610745,0.33076105389255,0.74,62.16,4.09238946107451,8.88178419700125e-15
85,4.09163833718412,0.330836166281588,0.74,62.9,4.09163833718413,4.44089209850063e-15
86,4.09089136217693,0.330910863782307,0.74,63.6400000000001,4.09089136217693,1.77635683940025e-15
87,4.09014850474077,0.330985149525923,0.74,64.3800000000001,4.09014850474076,-7.105427357601e-15
88,4.08940973379973,0.331059026620027,0.74,65.12,4.08940973379974,1.59872115546023e-14
89,4.08867501851256,0.331132498148744,0.74,65.86,4.08867501851256,-4.44089209850063e-15
90,4.08794432827065,0.331205567172935,0.74,66.6,4.08794432827064,-1.33226762955019e-14
91,4.08721763269642,0.331278236730358,0.74,67.34,4.08721763269643,9.76996261670138e-15
92,4.08649490164166,0.331350509835834,0.74,68.08,4.08649490164165,-1.15463194561016e-14
93,4.08577610518552,0.331422389481448,0.74,68.82,4.08577610518552,4.44089209850063e-15
94,4.08506121363311,0.331493878636689,0.74,69.56,4.08506121363311,2.66453525910038e-15
95,4.0843501975136,0.33156498024864,0.74,70.3,4.08435019751359,-8.88178419700125e-15
96,4.08364302757855,0.331635697242145,0.74,71.04,4.08364302757854,-1.77635683940025e-15
97,4.08293967480031,0.331706032519968,0.74,71.78,4.0829396748003,-1.15463194561016e-14
98,4.08224011037029,0.331775988962971,0.74,72.52,4.08224011037027,-1.95399252334028e-14
99,4.08154430569729,0.331845569430271,0.74,73.26,4.08154430569728,-8.88178419700125e-15
100,4.08085223240593,0.331914776759407,0.74,74,4.08085223240594,1.33226762955019e-14
101,4.08016386233501,0.331983613766499,0.74,74.74,4.08016386233502,4.44089209850063e-15
102,4.07947916753582,0.332052083246418,0.74,75.48,4.0794791675358,-1.95399252334028e-14
103,4.07879812027053,0.332120187972947,0.74,76.22,4.07879812027053,-8.88178419700125e-16
104,4.07812069301076,0.332187930698924,0.74,76.96,4.07812069301078,1.86517468137026e-14
105,4.07744685843588,0.332255314156412,0.74,77.7,4.07744685843588,-1.77635683940025e-15
106,4.07677658943132,0.332322341056868,0.74,78.44,4.07677658943135,2.93098878501041e-14
107,4.07610985908735,0.332389014091265,0.74,79.1799999999999,4.07610985908736,6.21724893790088e-15
108,4.07544664069718,0.332455335930282,0.74,79.9199999999999,4.07544664069716,-1.59872115546023e-14
109,4.07478690775557,0.332521309224443,0.74,80.6599999999999,4.07478690775558,1.06581410364015e-14
110,4.07413063395745,0.332586936604255,0.74,81.3999999999999,4.07413063395745,-2.66453525910038e-15
111,4.07347779319619,0.332652220680381,0.74,82.1399999999999,4.07347779319616,-2.66453525910038e-14
112,4.07282835956212,0.332717164043788,0.74,82.8799999999999,4.07282835956213,3.5527136788005e-15
113,4.07218230734128,0.332781769265872,0.74,83.6199999999999,4.0721823073413,1.86517468137026e-14
114,4.07153961101372,0.332846038898628,0.74,84.3599999999999,4.0715396110137,-2.30926389122033e-14
115,4.07090024525195,0.332909975474805,0.74,85.0999999999999,4.07090024525194,-3.5527136788005e-15
116,4.07026418491981,0.332973581508019,0.74,85.8399999999999,4.07026418491982,1.15463194561016e-14
117,4.06963140507079,0.333036859492921,0.74,86.5799999999999,4.0696314050708,3.5527136788005e-15
118,4.06900188094664,0.333099811905336,0.74,87.3199999999999,4.06900188094663,-9.76996261670138e-15
119,4.06837558797594,0.333162441202406,0.74,88.0599999999999,4.06837558797594,8.88178419700125e-16
120,4.06775250177276,0.333224749822724,0.74,88.7999999999999,4.06775250177276,-1.77635683940025e-15
121,4.0671325981352,0.33328674018648,0.74,89.5399999999999,4.06713259813519,-9.76996261670138e-15
122,4.06651585304397,0.333348414695603,0.74,90.2799999999999,4.06651585304399,2.75335310107039e-14
123,4.0659022426612,0.33340977573388,0.74,91.0199999999999,4.06590224266119,-7.99360577730113e-15
124,4.06529174332871,0.333470825667129,0.74,91.7599999999999,4.06529174332871,-7.105427357601e-15
125,4.06468433156701,0.333531566843299,0.74,92.4999999999999,4.06468433156704,3.37507799486048e-14
126,4.06407998407389,0.333592001592611,0.74,93.2399999999999,4.06407998407388,-6.21724893790088e-15
127,4.06347867772277,0.333652132227723,0.74,93.9799999999998,4.06347867772277,4.44089209850063e-15
128,4.0628803895618,0.33371196104382,0.74,94.7199999999998,4.06288038956182,2.39808173319034e-14
129,4.06228509681233,0.333771490318767,0.74,95.4599999999998,4.06228509681233,2.66453525910038e-15
130,4.06169277686755,0.333830722313245,0.74,96.1999999999998,4.06169277686754,-3.5527136788005e-15
131,4.06110340729128,0.333889659270872,0.74,96.9399999999998,4.06110340729129,1.77635683940025e-15
132,4.06051696581673,0.333948303418327,0.74,97.6799999999998,4.06051696581674,1.15463194561016e-14
133,4.05993343034513,0.334006656965487,0.74,98.4199999999998,4.05993343034513,7.99360577730113e-15
134,4.05935277894449,0.334064722105551,0.74,99.1599999999998,4.05935277894447,-1.86517468137026e-14
135,4.05877498984827,0.334122501015173,0.74,99.8999999999998,4.05877498984827,-3.5527136788005e-15
136,4.05820004145437,0.334179995854563,0.74,100.64,4.05820004145435,-1.86517468137026e-14
137,4.05762791232354,0.334237208767646,0.74,101.38,4.05762791232355,6.21724893790088e-15
138,4.05705858117847,0.334294141882153,0.74,102.12,4.0570585811785,3.28626015289046e-14
139,4.05649202690242,0.334350797309758,0.74,102.86,4.05649202690244,1.95399252334028e-14
140,4.05592822853794,0.334407177146206,0.74,103.6,4.05592822853796,2.1316282072803e-14
141,4.05536716528582,0.334463283471418,0.74,104.34,4.05536716528583,1.06581410364015e-14
142,4.05480881650379,0.334519118349621,0.74,105.08,4.05480881650378,-1.15463194561016e-14
143,4.05425316170536,0.334574683829464,0.74,105.82,4.05425316170536,-5.32907051820075e-15
144,4.05370018055871,0.334629981944129,0.74,106.56,4.05370018055869,-1.4210854715202e-14
145,4.05314985288541,0.334685014711459,0.74,107.3,4.05314985288538,-2.75335310107039e-14
146,4.05260215865931,0.334739784134069,0.74,108.04,4.05260215865931,-1.77635683940025e-15
147,4.05205707800545,0.334794292199455,0.74,108.78,4.05205707800549,4.52970994047064e-14
148,4.05151459119895,0.334848540880105,0.74,109.52,4.05151459119895,-2.66453525910038e-15
149,4.05097467866358,0.334902532133642,0.74,110.26,4.05097467866357,-9.76996261670138e-15
150,4.05043732097096,0.334956267902904,0.74,111,4.05043732097098,2.48689957516035e-14
151,4.04990249883943,0.335009750116057,0.74,111.74,4.04990249883944,1.4210854715202e-14
152,4.04937019313272,0.335062980686728,0.74,112.48,4.04937019313274,2.22044604925031e-14
153,4.04884038485909,0.335115961514091,0.74,113.22,4.04884038485907,-2.1316282072803e-14
154,4.04831305516996,0.335168694483004,0.74,113.96,4.04831305516997,1.77635683940025e-14
155,4.04778818535925,0.335221181464075,0.74,114.7,4.04778818535924,-9.76996261670138e-15
156,4.04726575686186,0.335273424313814,0.74,115.44,4.04726575686184,-1.86517468137026e-14
157,4.04674575125284,0.335325424874716,0.74,116.18,4.04674575125285,1.15463194561016e-14
158,4.04622815024641,0.335377184975359,0.74,116.92,4.04622815024642,8.88178419700125e-15
159,4.0457129356947,0.33542870643053,0.74,117.66,4.04571293569467,-2.8421709430404e-14
160,4.0452000895867,0.33547999104133,0.74,118.4,4.04520008958671,1.4210854715202e-14
161,4.04468959404758,0.335531040595242,0.74,119.14,4.0446895940476,1.4210854715202e-14
162,4.04418143133725,0.335581856866275,0.74,119.88,4.04418143133725,3.5527136788005e-15
163,4.04367558384953,0.335632441615047,0.74,120.62,4.04367558384951,-1.95399252334028e-14
164,4.04317203411108,0.335682796588892,0.74,121.36,4.04317203411108,2.66453525910038e-15
165,4.04267076478055,0.335732923521945,0.74,122.1,4.04267076478054,-1.59872115546023e-14
166,4.04217175864733,0.335782824135267,0.74,122.84,4.04217175864733,3.5527136788005e-15
167,4.04167499863081,0.335832500136919,0.74,123.58,4.04167499863081,2.66453525910038e-15
168,4.04118046777924,0.335881953222076,0.74,124.32,4.04118046777924,-2.66453525910038e-15
169,4.04068814926879,0.335931185073121,0.74,125.06,4.0406881492688,1.06581410364015e-14
170,4.04019802640266,0.335980197359734,0.74,125.8,4.04019802640266,-1.77635683940025e-15
171,4.03971008260999,0.336028991739001,0.74,126.54,4.03971008261,1.59872115546023e-14
172,4.03922430144507,0.336077569855493,0.74,127.28,4.03922430144506,-1.4210854715202e-14
173,4.03874066658619,0.336125933341381,0.74,128.02,4.03874066658619,1.77635683940025e-15
174,4.03825916183496,0.336174083816504,0.74,128.76,4.03825916183494,-1.33226762955019e-14
175,4.03777977111511,0.336222022888489,0.74,129.5,4.0377797711151,-7.99360577730113e-15
176,4.03730247847179,0.336269752152821,0.74,130.24,4.03730247847179,6.21724893790088e-15
177,4.03682726807054,0.336317273192946,0.74,130.98,4.03682726807055,7.105427357601e-15
178,4.03635412419644,0.336364587580356,0.74,131.72,4.0363541241964,-3.19744231092045e-14
179,4.03588303125301,0.336411696874699,0.74,132.46,4.03588303125301,-8.88178419700125e-16
180,4.03541397376171,0.336458602623829,0.74,133.2,4.03541397376171,0
181,4.03494693636068,0.336505306363932,0.74,133.94,4.03494693636067,-1.15463194561016e-14
182,4.03448190380402,0.336551809619598,0.74,134.68,4.03448190380401,-1.15463194561016e-14
183,4.03401886096088,0.336598113903912,0.74,135.42,4.03401886096089,7.99360577730113e-15
184,4.03355779281469,0.336644220718531,0.74,136.16,4.03355779281468,-6.21724893790088e-15
185,4.03309868446206,0.336690131553794,0.74,136.9,4.03309868446208,2.04281036531029e-14
186,4.03264152111228,0.336735847888772,0.74,137.64,4.03264152111226,-2.30926389122033e-14
187,4.03218628808602,0.336781371191398,0.74,138.38,4.03218628808602,-3.5527136788005e-15
188,4.03173297081494,0.336826702918506,0.74,139.12,4.03173297081495,9.76996261670138e-15
189,4.03128155484058,0.336871844515942,0.74,139.86,4.03128155484059,1.86517468137026e-14
190,4.03083202581362,0.336916797418638,0.74,140.6,4.0308320258136,-1.95399252334028e-14
191,4.03038436949296,0.336961563050704,0.74,141.34,4.03038436949294,-2.75335310107039e-14
192,4.02993857174505,0.337006142825495,0.74,142.08,4.02993857174503,-2.22044604925031e-14
193,4.02949461854297,0.337050538145703,0.74,142.82,4.02949461854297,4.44089209850063e-15
194,4.02905249596577,0.337094750403423,0.74,143.56,4.02905249596574,-2.66453525910038e-14
195,4.02861219019738,0.337138780980262,0.74,144.3,4.02861219019737,-1.15463194561016e-14
196,4.02817368752616,0.337182631247384,0.74,145.04,4.02817368752614,-2.30926389122033e-14
197,4.02773697434384,0.337226302565616,0.74,145.78,4.02773697434385,7.105427357601e-15
198,4.02730203714498,0.337269796285502,0.74,146.52,4.02730203714497,-5.32907051820075e-15
199,4.02686886252596,0.337313113747404,0.74,147.26,4.02686886252593,-2.39808173319034e-14
200,4.02643743718431,0.337356256281569,0.74,148,4.02643743718431,-7.99360577730113e-15
201,4.02600774791807,0.337399225208193,0.74,148.74,4.02600774791805,-2.1316282072803e-14
202,4.02557978162477,0.337442021837523,0.74,149.48,4.02557978162478,8.88178419700125e-15
203,4.02515352530099,0.337484647469901,0.74,150.22,4.02515352530098,-1.24344978758018e-14
204,4.02472896604127,0.337527103395873,0.74,150.96,4.02472896604129,1.95399252334028e-14
205,4.02430609103772,0.337569390896228,0.74,151.7,4.02430609103772,7.99360577730113e-15
206,4.02388488757899,0.337611511242101,0.74,152.44,4.02388488757899,-8.88178419700125e-16
207,4.02346534304968,0.337653465695032,0.74,153.18,4.0234653430497,2.04281036531029e-14
208,4.02304744492969,0.337695255507031,0.74,153.92,4.0230474449297,1.33226762955019e-14
209,4.02263118079333,0.337736881920667,0.74,154.66,4.02263118079332,-7.105427357601e-15
210,4.02221653830867,0.337778346169133,0.74,155.4,4.02221653830866,-1.15463194561016e-14
211,4.02180350523687,0.337819649476312,0.74,156.14,4.02180350523689,1.77635683940025e-14
212,4.02139206943156,0.337860793056844,0.74,156.88,4.02139206943157,1.33226762955019e-14
213,4.0209822188379,0.33790177811621,0.74,157.62,4.0209822188379,3.5527136788005e-15
214,4.0205739414921,0.33794260585079,0.74,158.36,4.02057394149209,-1.33226762955019e-14
215,4.02016722552062,0.337983277447938,0.74,159.1,4.02016722552061,-1.06581410364015e-14
216,4.01976205913959,0.338023794086041,0.74,159.84,4.01976205913957,-2.22044604925031e-14
217,4.01935843065399,0.338064156934601,0.74,160.58,4.019358430654,4.44089209850063e-15
218,4.01895632845719,0.338104367154281,0.74,161.32,4.01895632845719,-1.77635683940025e-15
219,4.01855574103004,0.338144425896996,0.74,162.06,4.01855574103004,-3.5527136788005e-15
220,4.01815665694039,0.338184334305961,0.74,162.8,4.01815665694037,-1.77635683940025e-14
221,4.01775906484229,0.33822409351577,0.74,163.54,4.0177590648423,9.76996261670138e-15
222,4.01736295347558,0.338263704652442,0.74,164.28,4.01736295347557,-1.24344978758018e-14
223,4.0169683116649,0.33830316883351,0.74,165.02,4.01696831166489,-4.44089209850063e-15
224,4.01657512831932,0.338342487168068,0.74,165.76,4.01657512831933,1.50990331349021e-14
225,4.01618339243166,0.338381660756834,0.74,166.5,4.01618339243166,1.77635683940025e-15
226,4.01579309307769,0.338420690692231,0.74,167.24,4.01579309307771,1.95399252334028e-14
227,4.01540421941579,0.338459578058421,0.74,167.98,4.01540421941577,-1.33226762955019e-14
228,4.01501676068597,0.338498323931403,0.74,168.72,4.01501676068596,-7.99360577730113e-15
229,4.01463070620957,0.338536929379043,0.74,169.46,4.01463070620958,1.06581410364015e-14
230,4.01424604538855,0.338575395461145,0.74,170.2,4.01424604538856,1.24344978758018e-14
231,4.01386276770478,0.338613723229522,0.74,170.94,4.01386276770478,-8.88178419700125e-16
232,4.01348086271955,0.338651913728045,0.74,171.68,4.01348086271952,-2.8421709430404e-14
233,4.01310032007282,0.338689967992718,0.74,172.42,4.01310032007284,1.68753899743024e-14
234,4.012721129483,0.3387278870517,0.74,173.16,4.01272112948299,-1.06581410364015e-14
235,4.0123432807458,0.33876567192542,0.74,173.9,4.01234328074581,1.15463194561016e-14
236,4.01196676373414,0.338803323626586,0.74,174.64,4.01196676373416,1.95399252334028e-14
237,4.01159156839731,0.338840843160269,0.74,175.38,4.01159156839732,1.50990331349021e-14
238,4.01121768476045,0.338878231523955,0.74,176.12,4.01121768476045,-5.32907051820075e-15
239,4.01084510292395,0.338915489707605,0.74,176.86,4.01084510292396,3.5527136788005e-15
240,4.01047381306299,0.338952618693701,0.74,177.6,4.01047381306298,-5.32907051820075e-15
241,4.01010380542684,0.338989619457316,0.74,178.34,4.01010380542681,-2.39808173319034e-14
242,4.00973507033831,0.339026492966169,0.74,179.08,4.00973507033833,1.68753899743024e-14
243,4.00936759819342,0.339063240180658,0.74,179.82,4.00936759819343,1.15463194561016e-14
244,4.00900137946053,0.339099862053947,0.74,180.56,4.00900137946052,-3.5527136788005e-15
245,4.00863640467995,0.339136359532005,0.74,181.3,4.00863640467993,-1.24344978758018e-14
246,4.00827266446339,0.339172733553661,0.74,182.04,4.00827266446339,-3.5527136788005e-15
247,4.00791014949345,0.339208985050654,0.74,182.78,4.00791014949346,3.5527136788005e-15
248,4.00754885052302,0.339245114947698,0.74,183.52,4.00754885052305,2.48689957516035e-14
249,4.00718875837484,0.339281124162516,0.74,184.26,4.00718875837484,2.66453525910038e-15
250,4.00682986394079,0.339317013605921,0.74,185,4.00682986394079,-3.5527136788005e-15
251,4.00647215818159,0.339352784181841,0.74,185.74,4.00647215818158,-1.06581410364015e-14
252,4.00611563212615,0.339388436787385,0.74,186.48,4.00611563212613,-2.1316282072803e-14
253,4.00576027687106,0.339423972312894,0.74,187.22,4.00576027687105,-6.21724893790088e-15
254,4.00540608358014,0.339459391641986,0.74,187.96,4.00540608358015,1.33226762955019e-14
255,4.00505304348391,0.339494695651609,0.74,188.7,4.00505304348394,2.48689957516035e-14
256,4.00470114787908,0.339529885212092,0.74,189.44,4.00470114787909,1.15463194561016e-14
257,4.00435038812799,0.339564961187201,0.74,190.18,4.00435038812797,-2.1316282072803e-14
258,4.00400075565815,0.339599924434185,0.74,190.92,4.00400075565814,-1.15463194561016e-14
259,4.0036522419619,0.33963477580381,0.74,191.66,4.00365224196187,-3.64153152077051e-14
260,4.00330483859562,0.339669516140437,0.74,192.4,4.0033048385956,-2.39808173319034e-14
261,4.00295853717952,0.339704146282048,0.74,193.14,4.00295853717954,1.50990331349021e-14
262,4.00261332939712,0.339738667060288,0.74,193.88,4.00261332939711,-1.15463194561016e-14
263,4.0022692069945,0.33977307930055,0.74,194.62,4.00226920699451,1.59872115546023e-14
264,4.00192616178023,0.339807383821977,0.74,195.36,4.00192616178024,9.76996261670138e-15
265,4.00158418562461,0.339841581437539,0.74,196.1,4.00158418562461,1.77635683940025e-15
266,4.0012432704593,0.33987567295407,0.74,196.84,4.00124327045929,-1.24344978758018e-14
267,4.00090340827683,0.339909659172317,0.74,197.58,4.00090340827683,4.44089209850063e-15
268,4.00056459113023,0.339943540886977,0.74,198.32,4.00056459113024,1.50990331349021e-14
269,4.00022681113251,0.339977318886749,0.74,199.06,4.00022681113249,-1.33226762955019e-14
270,3.99989006045607,0.340010993954393,0.74,199.8,3.99989006045608,1.19904086659517e-14
271,3.99955433133258,0.340044566866742,0.74,200.540000000001,3.99955433133257,-2.22044604925031e-15
272,3.99921961605219,0.340078038394781,0.74,201.280000000001,3.99921961605218,-1.11022302462516e-14
273,3.9988859069633,0.34011140930367,0.74,202.020000000001,3.99888590696328,-1.64313007644523e-14
274,3.99855319647202,0.340144680352798,0.74,202.760000000001,3.99855319647201,-2.22044604925031e-15
275,3.99822147704182,0.340177852295818,0.74,203.500000000001,3.99822147704183,9.32587340685131e-15
276,3.99789074119309,0.340210925880691,0.74,204.240000000001,3.99789074119306,-2.70894418008538e-14
277,3.99756098150249,0.340243901849751,0.74,204.980000000001,3.99756098150248,-1.02140518265514e-14
278,3.99723219060292,0.340276780939708,0.74,205.720000000001,3.99723219060288,-3.06421554796543e-14
279,3.99690436118269,0.340309563881731,0.74,206.460000000001,3.99690436118268,-5.77315972805081e-15
280,3.99657748598545,0.340342251401455,0.74,207.200000000001,3.99657748598545,-4.44089209850063e-16
281,3.99625155780956,0.340374844219044,0.74,207.940000000001,3.99625155780955,-3.99680288865056e-15
282,3.99592656950767,0.340407343049233,0.74,208.680000000001,3.99592656950768,6.66133814775094e-15
283,3.99560251398646,0.340439748601355,0.74,209.420000000001,3.99560251398648,2.26485497023532e-14
284,3.99527938420613,0.340472061579387,0.74,210.160000000001,3.99527938420612,-5.77315972805081e-15
285,3.99495717317993,0.340504282682007,0.74,210.900000000001,3.99495717317992,-5.77315972805081e-15
286,3.99463587397392,0.340536412602608,0.74,211.640000000001,3.99463587397391,-5.77315972805081e-15
287,3.99431547970647,0.340568452029353,0.74,212.380000000001,3.99431547970647,-4.88498130835069e-15
288,3.9939959835479,0.34060040164521,0.74,213.120000000001,3.99399598354789,-1.55431223447522e-14
289,3.99367737872001,0.340632262127999,0.74,213.860000000001,3.99367737872003,1.90958360235527e-14
290,3.99335965849588,0.340664034150412,0.74,214.600000000001,3.99335965849589,1.28785870856518e-14
291,3.99304281619925,0.340695718380075,0.74,215.340000000001,3.99304281619925,-4.44089209850063e-16
292,3.99272684520429,0.340727315479571,0.74,216.080000000001,3.99272684520427,-2.08721928629529e-14
293,3.99241173893512,0.340758826106488,0.74,216.820000000001,3.99241173893511,-3.99680288865056e-15
294,3.99209749086558,0.340790250913443,0.74,217.560000000001,3.99209749086558,8.43769498715119e-15
295,3.99178409451875,0.340821590548125,0.74,218.300000000001,3.99178409451873,-2.26485497023532e-14
296,3.99147154346647,0.340852845653353,0.74,219.040000000001,3.99147154346648,3.10862446895044e-15
297,3.9911598313293,0.34088401686707,0.74,219.780000000001,3.99115983132928,-1.73194791841524e-14
298,3.99084895177575,0.340915104822425,0.74,220.520000000001,3.99084895177573,-1.55431223447522e-14
299,3.9905388985222,0.34094611014778,0.74,221.260000000001,3.9905388985222,4.44089209850063e-16
300,3.99022966533249,0.340977033466751,0.74,222.000000000001,3.9902296653325,1.02140518265514e-14
301,3.98992124601747,0.341007875398253,0.74,222.740000000001,3.98992124601749,1.82076576038526e-14
302,3.98961363443473,0.341038636556527,0.74,223.480000000001,3.98961363443475,1.55431223447522e-14
303,3.98930682448821,0.341069317551179,0.74,224.220000000001,3.98930682448821,-3.10862446895044e-15
304,3.98900081012781,0.341099918987219,0.74,224.960000000001,3.98900081012781,3.99680288865056e-15
305,3.98869558534915,0.341130441465085,0.74,225.700000000001,3.98869558534916,9.32587340685131e-15
306,3.98839114419317,0.341160885580683,0.74,226.440000000001,3.98839114419317,-2.22044604925031e-15
307,3.98808748074575,0.341191251925425,0.74,227.180000000001,3.98808748074574,-5.77315972805081e-15
308,3.98778458913739,0.341221541086261,0.74,227.920000000001,3.9877845891374,4.88498130835069e-15
309,3.98748246354296,0.341251753645704,0.74,228.660000000001,3.98748246354296,-3.10862446895044e-15
310,3.98718109818122,0.341281890181878,0.74,229.400000000001,3.98718109818122,-7.54951656745106e-15
311,3.98688048731458,0.341311951268542,0.74,230.140000000001,3.98688048731459,1.46549439250521e-14
312,3.98658062524882,0.341341937475118,0.74,230.880000000001,3.98658062524881,-1.28785870856518e-14
313,3.98628150633255,0.341371849366745,0.74,231.620000000001,3.98628150633256,1.19904086659517e-14
314,3.98598312495719,0.341401687504281,0.74,232.360000000001,3.98598312495719,3.99680288865056e-15
315,3.98568547555638,0.341431452444362,0.74,233.100000000001,3.98568547555639,5.77315972805081e-15
316,3.98538855260583,0.341461144739417,0.74,233.840000000001,3.98538855260583,4.88498130835069e-15
317,3.98509235062292,0.341490764937708,0.74,234.580000000001,3.9850923506229,-1.73194791841524e-14
318,3.98479686416636,0.341520313583364,0.74,235.320000000001,3.98479686416636,9.32587340685131e-15
319,3.98450208783603,0.341549791216397,0.74,236.060000000001,3.98450208783604,3.10862446895044e-15
320,3.9842080162725,0.34157919837275,0.74,236.800000000001,3.9842080162725,-3.10862446895044e-15
321,3.98391464415678,0.341608535584322,0.74,237.540000000001,3.98391464415678,-4.44089209850063e-16
322,3.98362196621005,0.341637803378995,0.74,238.280000000001,3.98362196621006,3.99680288865056e-15
323,3.98332997719334,0.341667002280666,0.74,239.020000000001,3.98332997719333,-5.77315972805081e-15
324,3.98303867190714,0.341696132809286,0.74,239.760000000001,3.98303867190715,1.46549439250521e-14
325,3.9827480451913,0.34172519548087,0.74,240.500000000001,3.98274804519132,2.08721928629529e-14
326,3.9824580919246,0.34175419080754,0.74,241.240000000001,3.98245809192457,-3.06421554796543e-14
327,3.98216880702427,0.341783119297573,0.74,241.980000000001,3.98216880702428,1.37667655053519e-14
328,3.98188018544619,0.341811981455381,0.74,242.720000000001,3.9818801854462,1.55431223447522e-14
329,3.98159222218416,0.341840777781584,0.74,243.460000000001,3.98159222218415,-9.32587340685131e-15
330,3.98130491226971,0.341869508773029,0.74,244.200000000001,3.98130491226973,2.08721928629529e-14
331,3.98101825077202,0.341898174922798,0.74,244.940000000001,3.98101825077202,-4.44089209850063e-16
332,3.98073223279735,0.341926776720265,0.74,245.680000000001,3.98073223279735,-3.99680288865056e-15
333,3.98044685348896,0.341955314651104,0.74,246.420000000001,3.98044685348894,-1.28785870856518e-14
334,3.98016210802669,0.341983789197331,0.74,247.160000000001,3.98016210802671,1.90958360235527e-14
335,3.97987799162692,0.342012200837308,0.74,247.900000000001,3.97987799162692,-1.33226762955019e-15
336,3.97959449954195,0.342040550045805,0.74,248.640000000001,3.97959449954195,6.66133814775094e-15
337,3.97931162706001,0.342068837293999,0.74,249.380000000001,3.97931162706002,3.99680288865056e-15
338,3.97902936950487,0.342097063049513,0.74,250.120000000001,3.97902936950489,1.37667655053519e-14
339,3.97874772223565,0.342125227776435,0.74,250.860000000001,3.97874772223562,-3.68594044175552e-14
340,3.97846668064628,0.342153331935372,0.74,251.600000000001,3.9784666806463,2.17603712826531e-14
341,3.9781862401658,0.34218137598342,0.74,252.340000000001,3.97818624016578,-1.37667655053519e-14
342,3.97790639625742,0.342209360374258,0.74,253.080000000001,3.97790639625742,-6.66133814775094e-15
343,3.97762714441879,0.342237285558121,0.74,253.820000000001,3.97762714441879,-2.22044604925031e-15
344,3.97734848018146,0.342265151981854,0.74,254.560000000001,3.97734848018146,-4.44089209850063e-16
345,3.97707039911074,0.342292960088926,0.74,255.300000000001,3.97707039911073,-1.46549439250521e-14
346,3.97679289680534,0.342320710319466,0.74,256.040000000001,3.97679289680535,1.73194791841524e-14
347,3.97651596889733,0.342348403110267,0.74,256.780000000001,3.97651596889731,-2.53130849614536e-14
348,3.97623961105154,0.342376038894846,0.74,257.520000000001,3.97623961105154,-2.22044604925031e-15
349,3.97596381896571,0.342403618103429,0.74,258.260000000001,3.9759638189657,-7.54951656745106e-15
350,3.97568858836993,0.342431141163007,0.74,259.000000000001,3.97568858836993,4.44089209850063e-16
351,3.97541391502662,0.342458608497338,0.74,259.740000000001,3.97541391502659,-3.33066907387547e-14
352,3.97513979473001,0.342486020526999,0.74,260.480000000001,3.97513979473,-9.32587340685131e-15
353,3.97486622330624,0.342513377669376,0.74,261.220000000001,3.97486622330625,1.82076576038526e-14
354,3.97459319661294,0.342540680338706,0.74,261.960000000001,3.97459319661293,-1.82076576038526e-14
355,3.97432071053885,0.342567928946115,0.74,262.700000000001,3.97432071053886,9.32587340685131e-15
356,3.9740487610039,0.34259512389961,0.74,263.440000000001,3.97404876100392,2.17603712826531e-14
357,3.97377734395877,0.342622265604123,0.74,264.180000000001,3.97377734395878,8.43769498715119e-15
358,3.97350645538467,0.342649354461533,0.74,264.920000000001,3.97350645538466,-3.10862446895044e-15
